Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily_Kinesthetic,Logical_Mathematical,Spatial,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8,R_Realistic,I_Investigative,A_Artistic,S_Social,E_Enterprising,C_Conventional
,,Historian,S1789,11.0,9.0,9.0,18.0,12.0,11.0,16.0,16.0,s1789,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,12.5,17.0,10.666666666666666,13.5,11.0,17.0
,,Historian,S1790,14.0,9.0,6.0,18.0,13.0,11.0,15.0,16.0,s1790,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,11.0,17.0,12.0,13.0,12.5,16.5
,,Historian,S1791,12.0,10.0,10.0,19.0,11.0,13.0,19.0,16.0,s1791,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,13.0,17.5,11.0,16.0,12.5,19.0
,,Historian,S1792,13.0,7.0,10.0,19.0,14.0,13.0,20.0,16.0,s1792,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,13.0,17.5,11.333333333333334,16.5,13.0,19.5
,,Historian,S1793,11.0,6.0,7.0,20.0,13.0,13.0,19.0,16.0,s1793,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,11.5,18.0,10.0,16.0,12.0,19.5
,,Historian,S1794,14.0,5.0,6.0,20.0,14.0,13.0,18.0,16.0,s1794,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,11.0,18.0,11.0,15.5,13.5,19.0
,,Historian,S1795,12.0,7.0,5.0,16.0,12.0,13.0,16.0,16.0,s1795,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,10.5,16.0,10.333333333333334,14.5,12.5,16.0
,,Historian,S1796,13.0,9.0,7.0,15.0,13.0,13.0,15.0,16.0,s1796,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,11.5,15.5,11.666666666666666,14.0,13.0,15.0
,,Historian,S1797,11.0,6.0,9.0,16.0,11.0,13.0,19.0,16.0,s1797,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,12.5,16.0,9.333333333333334,16.0,12.0,17.5
,,Historian,S1798,14.0,10.0,6.0,17.0,14.0,13.0,20.0,16.0,s1798,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,11.0,16.5,12.666666666666666,16.5,13.5,18.5
,,Historian,S1799,12.0,6.0,10.0,15.0,11.0,13.0,19.0,16.0,s1799,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,13.0,15.5,9.666666666666666,16.0,12.5,17.0
,,Historian,S1800,11.0,6.0,5.0,17.0,13.0,13.0,18.0,16.0,s1800,AVG,POOR,POOR,BEST,AVG,AVG,BEST,BEST,10.5,16.5,10.0,15.5,12.0,17.5
37.0,,Journalist,S1801,19.0,11.0,6.0,18.0,7.0,16.0,11.0,11.0,s1801,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,12.333333333333334,13.5,17.5,14.5
,,Journalist,S1802,18.0,12.0,10.0,18.0,7.0,16.0,13.0,11.0,s1802,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,12.333333333333334,14.5,17.0,15.5
,,Journalist,S1803,16.0,13.0,8.0,18.0,7.0,16.0,14.0,11.0,s1803,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.5,14.5,12.0,15.0,16.0,16.0
,,Journalist,S1804,15.0,14.0,5.0,18.0,7.0,16.0,12.0,11.0,s1804,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,14.5,12.0,14.0,15.5,15.0
,,Journalist,S1805,19.0,13.0,10.0,18.0,7.0,16.0,12.0,11.0,s1805,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,13.0,14.0,17.5,15.0
,,Journalist,S1806,20.0,12.0,7.0,18.0,7.0,16.0,12.0,11.0,s1806,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.5,13.0,14.0,18.0,15.0
,,Journalist,S1807,19.0,11.0,6.0,18.0,7.0,16.0,11.0,11.0,s1807,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,12.333333333333334,13.5,17.5,14.5
,,Journalist,S1808,19.0,11.0,5.0,18.0,7.0,16.0,13.0,11.0,s1808,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,14.5,12.333333333333334,14.5,17.5,15.5
,,Journalist,S1809,18.0,11.0,7.0,18.0,7.0,16.0,14.0,11.0,s1809,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.5,12.0,15.0,17.0,16.0
,,Journalist,S1810,16.0,11.0,9.0,18.0,7.0,16.0,12.0,11.0,s1810,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,14.5,11.333333333333334,14.0,16.0,15.0
,,Journalist,S1811,15.0,12.0,6.0,18.0,7.0,16.0,12.0,11.0,s1811,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,11.333333333333334,14.0,15.5,15.0
,,Journalist,S1812,19.0,13.0,10.0,18.0,7.0,16.0,12.0,11.0,s1812,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,13.0,14.0,17.5,15.0
,,Journalist,S1813,20.0,14.0,10.0,18.0,7.0,16.0,12.0,11.0,s1813,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,13.666666666666666,14.0,18.0,15.0
,,Journalist,S1814,19.0,13.0,7.0,18.0,7.0,16.0,11.0,11.0,s1814,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.5,13.0,13.5,17.5,14.5
,,Journalist,S1815,19.0,12.0,6.0,18.0,7.0,16.0,13.0,11.0,s1815,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,12.666666666666666,14.5,17.5,15.5
,,Journalist,S1816,18.0,13.0,5.0,18.0,7.0,16.0,14.0,11.0,s1816,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,14.5,12.666666666666666,15.0,17.0,16.0
,,Journalist,S1817,16.0,13.0,7.0,18.0,7.0,16.0,12.0,11.0,s1817,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.5,12.0,14.0,16.0,15.0
,,Journalist,S1818,15.0,13.0,9.0,18.0,7.0,17.0,11.0,11.0,s1818,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,14.5,11.666666666666666,14.0,16.0,14.5
,,Journalist,S1819,19.0,11.0,6.0,18.0,7.0,17.0,11.0,11.0,s1819,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,12.333333333333334,14.0,18.0,14.5
,,Journalist,S1820,20.0,12.0,10.0,18.0,7.0,17.0,11.0,11.0,s1820,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,13.0,14.0,18.5,14.5
,,Journalist,S1821,19.0,13.0,5.0,18.0,7.0,17.0,11.0,11.0,s1821,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,14.5,13.0,14.0,18.0,14.5
,,Journalist,S1822,18.0,14.0,6.0,18.0,7.0,17.0,13.0,11.0,s1822,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,14.5,13.0,15.0,17.5,15.5
,,Journalist,S1823,16.0,13.0,10.0,18.0,7.0,17.0,14.0,11.0,s1823,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,14.5,12.0,15.5,16.5,16.0
,,Journalist,S1824,15.0,12.0,8.0,19.0,7.0,17.0,12.0,11.0,s1824,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.5,15.0,11.333333333333334,14.5,16.0,15.5
,,Journalist,S1825,19.0,13.0,5.0,19.0,7.0,17.0,11.0,11.0,s1825,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,15.0,13.0,14.0,18.0,15.0
,,Journalist,S1826,20.0,13.0,10.0,19.0,7.0,17.0,13.0,11.0,s1826,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,15.0,13.333333333333334,15.0,18.5,16.0
,,Journalist,S1827,19.0,11.0,7.0,19.0,7.0,17.0,11.0,11.0,s1827,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,15.0,12.333333333333334,14.0,18.0,15.0
,,Journalist,S1828,18.0,12.0,6.0,19.0,7.0,17.0,13.0,11.0,s1828,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,15.0,12.333333333333334,15.0,17.5,16.0
,,Journalist,S1829,16.0,13.0,5.0,19.0,7.0,17.0,14.0,11.0,s1829,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.0,15.0,12.0,15.5,16.5,16.5
,,Journalist,S1830,15.0,14.0,7.0,19.0,7.0,17.0,12.0,11.0,s1830,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,15.0,12.0,14.5,16.0,15.5
,,Journalist,S1831,19.0,13.0,9.0,19.0,7.0,17.0,13.0,11.0,s1831,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,15.0,13.0,15.0,18.0,16.0
,,Journalist,S1832,20.0,12.0,6.0,19.0,7.0,17.0,13.0,11.0,s1832,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,8.5,15.0,13.0,15.0,18.5,16.0
,,Journalist,S1833,19.0,13.0,10.0,19.0,7.0,17.0,11.0,11.0,s1833,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,15.0,13.0,14.0,18.0,15.0
,,Journalist,S1834,18.0,13.0,10.0,19.0,7.0,18.0,13.0,14.0,s1834,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,12.0,16.5,12.666666666666666,15.5,18.0,16.0
,,Journalist,S1835,16.0,12.0,7.0,19.0,7.0,18.0,14.0,14.0,s1835,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,16.5,11.666666666666666,16.0,17.0,16.5
,,Journalist,S1836,15.0,11.0,6.0,19.0,7.0,18.0,12.0,14.0,s1836,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,16.5,11.0,15.0,16.5,15.5
,,Journalist,S1837,19.0,12.0,5.0,19.0,7.0,18.0,14.0,14.0,s1837,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.5,16.5,12.666666666666666,16.0,18.5,16.5
,,Journalist,S1838,20.0,13.0,7.0,19.0,9.0,18.0,14.0,14.0,s1838,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.5,16.5,14.0,16.0,19.0,16.5
,,Journalist,S1839,19.0,14.0,9.0,19.0,9.0,18.0,14.0,14.0,s1839,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,11.5,16.5,14.0,16.0,18.5,16.5
,,Journalist,S1840,18.0,13.0,6.0,15.0,9.0,18.0,14.0,14.0,s1840,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,14.5,13.333333333333334,16.0,18.0,14.5
,,Journalist,S1841,16.0,12.0,10.0,15.0,9.0,18.0,14.0,14.0,s1841,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,12.0,14.5,12.333333333333334,16.0,17.0,14.5
,,Journalist,S1842,15.0,12.0,10.0,15.0,9.0,18.0,11.0,14.0,s1842,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,12.0,14.5,12.0,14.5,16.5,13.0
,,Journalist,S1843,19.0,12.0,8.0,15.0,9.0,18.0,13.0,14.0,s1843,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,11.0,14.5,13.333333333333334,15.5,18.5,14.0
,,Journalist,S1844,20.0,12.0,5.0,15.0,9.0,18.0,14.0,13.0,s1844,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.0,13.666666666666666,16.0,19.0,14.5
,,Journalist,S1845,19.0,11.0,10.0,15.0,9.0,18.0,12.0,13.0,s1845,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,11.5,14.0,13.0,15.0,18.5,13.5
,,Journalist,S1846,18.0,12.0,7.0,15.0,9.0,18.0,14.0,13.0,s1846,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,14.0,13.0,16.0,18.0,14.5
,,Journalist,S1847,16.0,13.0,6.0,15.0,9.0,18.0,11.0,13.0,s1847,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.5,14.0,12.666666666666666,14.5,17.0,13.0
,,Journalist,S1848,15.0,14.0,5.0,15.0,9.0,18.0,13.0,13.0,s1848,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,9.0,14.0,12.666666666666666,15.5,16.5,14.0
,,Journalist,S1849,19.0,13.0,7.0,15.0,9.0,18.0,14.0,13.0,s1849,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,10.0,14.0,13.666666666666666,16.0,18.5,14.5
,,Journalist,S1850,20.0,12.0,9.0,15.0,9.0,18.0,12.0,13.0,s1850,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG,11.0,14.0,13.666666666666666,15.0,19.0,13.5
38.0,,Language Teacher,S1851,16.0,11.0,5.0,11.0,6.0,19.0,19.0,12.0,s1851,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,11.0,19.0,17.5,15.0
,,Language Teacher,S1852,17.0,13.0,5.0,11.0,5.0,20.0,19.0,12.0,s1852,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,11.666666666666666,19.5,18.5,15.0
,,Language Teacher,S1853,19.0,14.0,5.0,11.0,7.0,19.0,18.0,12.0,s1853,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,13.333333333333334,18.5,19.0,14.5
,,Language Teacher,S1854,15.0,12.0,5.0,11.0,9.0,18.0,19.0,12.0,s1854,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.0,18.5,16.5,15.0
,,Language Teacher,S1855,17.0,14.0,5.0,11.0,6.0,16.0,18.0,12.0,s1855,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.333333333333334,17.0,16.5,14.5
,,Language Teacher,S1856,19.0,11.0,5.0,11.0,10.0,15.0,19.0,12.0,s1856,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,13.333333333333334,17.0,17.0,15.0
,,Language Teacher,S1857,16.0,13.0,5.0,11.0,10.0,19.0,17.0,12.0,s1857,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,13.0,18.0,17.5,14.0
,,Language Teacher,S1858,17.0,14.0,5.0,11.0,8.0,20.0,15.0,12.0,s1858,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,13.0,17.5,18.5,13.0
,,Language Teacher,S1859,19.0,12.0,5.0,11.0,5.0,19.0,19.0,12.0,s1859,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.0,19.0,19.0,15.0
,,Language Teacher,S1860,15.0,11.0,5.0,11.0,10.0,18.0,16.0,12.0,s1860,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.0,17.0,16.5,13.5
,,Language Teacher,S1861,17.0,11.0,5.0,11.0,7.0,16.0,18.0,12.0,s1861,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,11.666666666666666,17.0,16.5,14.5
,,Language Teacher,S1862,19.0,12.0,5.0,11.0,6.0,15.0,19.0,12.0,s1862,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.333333333333334,17.0,17.0,15.0
,,Language Teacher,S1863,20.0,12.0,5.0,11.0,5.0,19.0,17.0,12.0,s1863,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.333333333333334,18.0,19.5,14.0
,,Language Teacher,S1864,16.0,12.0,5.0,11.0,7.0,20.0,15.0,12.0,s1864,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,11.666666666666666,17.5,18.0,13.0
,,Language Teacher,S1865,17.0,11.0,5.0,11.0,9.0,19.0,19.0,12.0,s1865,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.333333333333334,19.0,18.0,15.0
,,Language Teacher,S1866,19.0,13.0,5.0,11.0,6.0,18.0,16.0,12.0,s1866,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,11.5,12.666666666666666,17.0,18.5,13.5
,,Language Teacher,S1867,15.0,14.0,5.0,12.0,5.0,16.0,19.0,12.0,s1867,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,12.0,11.333333333333334,17.5,15.5,15.5
,,Language Teacher,S1868,17.0,12.0,5.0,12.0,7.0,15.0,19.0,12.0,s1868,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,12.0,12.0,17.0,16.0,15.5
,,Language Teacher,S1869,19.0,14.0,5.0,12.0,9.0,19.0,18.0,12.0,s1869,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,8.5,12.0,14.0,18.5,19.0,15.0
,,Language Teacher,S1870,20.0,11.0,5.0,12.0,6.0,20.0,19.0,13.0,s1870,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.0,12.5,12.333333333333334,19.5,20.0,15.5
,,Language Teacher,S1871,16.0,13.0,6.0,12.0,10.0,19.0,17.0,13.0,s1871,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.0,18.0,17.5,14.5
,,Language Teacher,S1872,17.0,14.0,6.0,12.0,10.0,18.0,15.0,13.0,s1872,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.666666666666666,16.5,17.5,13.5
,,Language Teacher,S1873,19.0,12.0,6.0,12.0,8.0,16.0,19.0,13.0,s1873,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.0,17.5,17.5,15.5
,,Language Teacher,S1874,15.0,12.0,6.0,12.0,5.0,19.0,16.0,13.0,s1874,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,10.666666666666666,17.5,17.0,14.0
,,Language Teacher,S1875,17.0,12.0,6.0,12.0,10.0,20.0,19.0,13.0,s1875,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.0,19.5,18.5,15.5
,,Language Teacher,S1876,19.0,13.0,6.0,12.0,7.0,19.0,17.0,13.0,s1876,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.0,18.0,19.0,14.5
,,Language Teacher,S1877,20.0,11.0,6.0,12.0,6.0,18.0,17.0,13.0,s1877,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,12.333333333333334,17.5,19.0,14.5
,,Language Teacher,S1878,16.0,13.0,6.0,12.0,5.0,16.0,17.0,13.0,s1878,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,11.333333333333334,16.5,16.0,14.5
,,Language Teacher,S1879,17.0,14.0,6.0,12.0,7.0,15.0,18.0,13.0,s1879,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,12.666666666666666,16.5,16.0,15.0
,,Language Teacher,S1880,19.0,12.0,6.0,12.0,9.0,19.0,19.0,13.0,s1880,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.333333333333334,19.0,19.0,15.5
,,Language Teacher,S1881,15.0,14.0,6.0,12.0,6.0,20.0,17.0,13.0,s1881,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,11.666666666666666,18.5,17.5,14.5
,,Language Teacher,S1882,17.0,11.0,6.0,12.0,5.0,19.0,15.0,13.0,s1882,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,11.0,17.0,18.0,13.5
,,Language Teacher,S1883,19.0,13.0,6.0,12.0,7.0,18.0,19.0,13.0,s1883,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,9.5,12.5,13.0,18.5,18.5,15.5
,,Language Teacher,S1884,20.0,14.0,6.0,13.0,9.0,16.0,16.0,14.0,s1884,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,14.333333333333334,16.0,18.0,14.5
,,Language Teacher,S1885,16.0,12.0,6.0,13.0,6.0,15.0,17.0,14.0,s1885,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,11.333333333333334,16.0,15.5,15.0
,,Language Teacher,S1886,17.0,13.0,6.0,13.0,10.0,19.0,17.0,14.0,s1886,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,13.333333333333334,18.0,18.0,15.0
,,Language Teacher,S1887,19.0,13.0,6.0,13.0,10.0,20.0,18.0,14.0,s1887,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,14.0,19.0,19.5,15.5
,,Language Teacher,S1888,15.0,11.0,6.0,13.0,8.0,19.0,19.0,14.0,s1888,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,11.333333333333334,19.0,17.0,16.0
,,Language Teacher,S1889,17.0,13.0,6.0,13.0,5.0,18.0,17.0,14.0,s1889,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,11.666666666666666,17.5,17.5,15.0
,,Language Teacher,S1890,19.0,14.0,6.0,13.0,10.0,16.0,15.0,14.0,s1890,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,14.333333333333334,15.5,17.5,14.0
,,Language Teacher,S1891,17.0,12.0,6.0,13.0,8.0,15.0,19.0,14.0,s1891,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,12.333333333333334,17.0,16.0,16.0
,,Language Teacher,S1892,17.0,14.0,6.0,13.0,5.0,19.0,16.0,14.0,s1892,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,12.0,17.5,18.0,14.5
,,Language Teacher,S1893,16.0,11.0,6.0,13.0,10.0,20.0,17.0,14.0,s1893,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.0,13.5,12.333333333333334,18.5,18.0,15.0
,,Language Teacher,S1894,17.0,13.0,7.0,13.0,7.0,19.0,18.0,14.0,s1894,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,13.5,12.333333333333334,18.5,18.0,15.5
,,Language Teacher,S1895,19.0,14.0,7.0,13.0,6.0,19.0,19.0,14.0,s1895,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,13.5,13.0,19.0,19.0,16.0
,,Language Teacher,S1896,15.0,12.0,7.0,14.0,5.0,20.0,17.0,14.0,s1896,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,14.0,10.666666666666666,18.5,17.5,15.5
,,Language Teacher,S1897,17.0,14.0,7.0,14.0,7.0,19.0,15.0,14.0,s1897,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,14.0,12.666666666666666,17.0,18.0,14.5
,,Language Teacher,S1898,19.0,11.0,7.0,14.0,9.0,18.0,19.0,14.0,s1898,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,14.0,13.0,18.5,18.5,16.5
,,Language Teacher,S1899,18.0,12.0,7.0,14.0,6.0,16.0,16.0,14.0,s1899,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,14.0,12.0,16.0,17.0,15.0
,,Language Teacher,S1900,16.0,14.0,7.0,14.0,5.0,15.0,17.0,14.0,s1900,BEST,AVG,POOR,AVG,POOR,BEST,BEST,AVG,10.5,14.0,11.666666666666666,16.0,15.5,15.5
39.0,,Poet,S1901,19.0,20.0,11.0,5.0,9.0,12.0,17.0,12.0,s1901,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.5,8.5,16.0,14.5,15.5,11.0
,,Poet,S1902,18.0,20.0,11.0,10.0,9.0,12.0,15.0,11.0,s1902,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.0,10.5,15.666666666666666,13.5,15.0,12.5
,,Poet,S1903,17.0,20.0,13.0,8.0,9.0,12.0,16.0,13.0,s1903,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,13.0,10.5,15.333333333333334,14.0,14.5,12.0
,,Poet,S1904,15.0,20.0,11.0,5.0,9.0,12.0,19.0,11.0,s1904,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.0,8.0,14.666666666666666,15.5,13.5,12.0
,,Poet,S1905,16.0,20.0,14.0,10.0,9.0,12.0,17.0,14.0,s1905,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,14.0,12.0,15.0,14.5,14.0,13.5
,,Poet,S1906,19.0,20.0,12.0,7.0,9.0,12.0,15.0,12.0,s1906,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.0,9.5,16.0,13.5,15.5,11.0
,,Poet,S1907,18.0,20.0,11.0,6.0,9.0,12.0,17.0,11.0,s1907,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.0,8.5,15.666666666666666,14.5,15.0,11.5
,,Poet,S1908,19.0,20.0,11.0,5.0,9.0,12.0,15.0,13.0,s1908,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.0,9.0,16.0,13.5,15.5,10.0
,,Poet,S1909,19.0,20.0,11.0,7.0,9.0,12.0,16.0,11.0,s1909,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.0,9.0,16.0,14.0,15.5,11.5
,,Poet,S1910,17.0,20.0,13.0,9.0,9.0,12.0,19.0,14.0,s1910,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,13.5,11.5,15.333333333333334,15.5,14.5,14.0
,,Poet,S1911,15.0,20.0,11.0,6.0,9.0,12.0,17.0,12.0,s1911,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.5,9.0,14.666666666666666,14.5,13.5,11.5
,,Poet,S1912,16.0,20.0,14.0,5.0,9.0,12.0,15.0,11.0,s1912,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.5,8.0,15.0,13.5,14.0,10.0
,,Poet,S1913,19.0,20.0,12.0,10.0,9.0,12.0,17.0,13.0,s1913,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.5,11.5,16.0,14.5,15.5,13.5
,,Poet,S1914,18.0,20.0,11.0,8.0,9.0,12.0,15.0,11.0,s1914,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.0,9.5,15.666666666666666,13.5,15.0,11.5
,,Poet,S1915,19.0,20.0,11.0,5.0,9.0,12.0,16.0,14.0,s1915,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.5,9.5,16.0,14.0,15.5,10.5
,,Poet,S1916,19.0,19.0,11.0,10.0,9.0,12.0,19.0,12.0,s1916,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,11.5,11.0,15.666666666666666,15.5,15.5,14.5
,,Poet,S1917,19.0,19.0,13.0,7.0,9.0,12.0,17.0,11.0,s1917,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.0,9.0,15.666666666666666,14.5,15.5,12.0
,,Poet,S1918,19.0,19.0,11.0,6.0,9.0,12.0,15.0,13.0,s1918,BEST,BEST,AVG,POOR,POOR,AVG,BEST,AVG,12.0,9.5,15.666666666666666,13.5,15.5,10.5
